Retailer ID,Retailer Name,Retailer SKU,UPC,Model Number,Title,Brand,Category,Subcategory,Week ID,Week Ending,Review Date,Review ID,Review Stars,Is Verified,Has Response,Review Text,Review Title,Reviews Url,Reviewer
1,Amazon.com,B07N1HWVRQ,,,SKYN All Night Long Premium Silicone-Based Lubricant  2.7 Ounce,SKYN,Sexual Wellness,Sex Lubricants,202225,6/25/2022,6/24/2022,R2IX4GIU2AEREF,1,yes,no, I’ve had a hysterectomy with ovaries removed so a good lube is a must. This stuff dries out so fast when applied. You must apply it at least 3 times during intercourse. , Terrible ,https://www.amazon.com/gp/customer-reviews/R2IX4GIU2AEREF/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07N1HWVRQ,Greta
1,Amazon.com,B08K33SJ7V,,,SKYN Natural Chemistry Personal Lubricant  2.7 Oz,SKYN,Sexual Wellness,Sex Lubricants,202225,6/25/2022,6/23/2022,R2YF9FQ41E63AP,5,yes,no," This product works effectively with no scent or awkward sensation.My husband has very sensitive skin  and we have tried a variety of other products to no avail.Some worked for him but it for me, and vice versa.This works for both of us, and we’ll continue to use it! ", YES. If you sometimes have unexpected friction  try this ,https://www.amazon.com/gp/customer-reviews/R2YF9FQ41E63AP/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B08K33SJ7V,MmeCrenshaw
1,Amazon.com,B0735Q681B,7.54465E+11,70907205419,SKYN Elite – 36 Count – Ultra-Thin  Lubricated Latex-Free Condoms,SKYN,Sexual Wellness,Condoms,202225,6/25/2022,6/23/2022,RT5OMCZE8HRP9,5,yes,no, Solid product  recommend for 6-8 in. Anything under would be cautious as it may expand in the process and might get pulled off when pulling out… , Solid product ,https://www.amazon.com/gp/customer-reviews/RT5OMCZE8HRP9/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0735Q681B,Lucas S.
1,Amazon.com,B004TTXA7I,70907273241,7324,SKYN Original Condoms  24 Count (Pack of 1),SKYN,Sexual Wellness,Condoms,202225,6/25/2022,6/23/2022,R3SIBU83KJPLJ3,5,yes,no, Item arrived as described and met expectations. , Family planning item. ,https://www.amazon.com/gp/customer-reviews/R3SIBU83KJPLJ3/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B004TTXA7I,Carl Pickel
1,Amazon.com,B00JKDH7WM,8.84197E+11,7124,"SKYN Selection – 24 Count (10 Original  6 Extra Studded, 8 Extra Lube) – Lubricated Latex-Free Condoms",SKYN,Sexual Wellness,Condoms,202225,6/25/2022,6/23/2022,R167EXAB6EMRHY,5,yes,no, Great selection for my wife and I. , Great Selection and Comfortable ,https://www.amazon.com/gp/customer-reviews/R167EXAB6EMRHY/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B00JKDH7WM,Tory O'Neal
1,Amazon.com,B0735Q681B,7.54465E+11,70907205419,SKYN Elite – 36 Count – Ultra-Thin  Lubricated Latex-Free Condoms,SKYN,Sexual Wellness,Condoms,202225,6/25/2022,6/23/2022,RCTAJ6SMJKADC,1,yes,no, When opened how a very strong perfume smell. , Fragrance ,https://www.amazon.com/gp/customer-reviews/RCTAJ6SMJKADC/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0735Q681B,Wesley Sims
1,Amazon.com,B00WX0RJVS,8.85893E+11,2076438,SKYN Elite Condoms  10 Count (Pack of 1),SKYN,Sexual Wellness,Condoms,202225,6/25/2022,6/23/2022,R2SQ43SU1Q3I3I,1,yes,no, Too small , Too small ,https://www.amazon.com/gp/customer-reviews/R2SQ43SU1Q3I3I/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B00WX0RJVS,LoneWolf.69
1,Amazon.com,B004TTXA3W,8.91152E+11,2076453,"SKYN Polyisoprene Large Condoms  Natural, 12 Count",SKYN,Sexual Wellness,Condoms,202225,6/25/2022,6/22/2022,R15MYTS6UPJGI2,5,yes,no, They work for if you are by yourself. , These are not bad. ,https://www.amazon.com/gp/customer-reviews/R15MYTS6UPJGI2/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B004TTXA3W,Laura
1,Amazon.com,B07RC5LH91,,179,Lifestyles Ultra Sensitive Platinum Condoms  12 Count,LifeStyles,Sexual Wellness,Condoms,202225,6/25/2022,6/21/2022,R2PRX58Q6L5XJR,4,yes,no, OK product , Good price ,https://www.amazon.com/gp/customer-reviews/R2PRX58Q6L5XJR/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07RC5LH91,Sometimes Happy Customer
1,Amazon.com,B0735Q681B,7.54465E+11,70907205419,SKYN Elite – 36 Count – Ultra-Thin  Lubricated Latex-Free Condoms,SKYN,Sexual Wellness,Condoms,202225,6/25/2022,6/20/2022,RG5NDXXI5W687,5,yes,no, This condom is the best !!!! 10/10. So thin you don’t feel anything. , The best Condom ,https://www.amazon.com/gp/customer-reviews/RG5NDXXI5W687/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0735Q681B,Bree
1,Amazon.com,B08Y5ZQS5Y,,,SKYN Excitation – 12 Count – Lubricated Latex-Free Condoms – Stimulating Studs with Cooling Effect for Her​,SKYN,Sexual Wellness,Condoms,202225,6/25/2022,6/20/2022,R3ADI7EKVMEWWO,5,yes,no, Great for people with Latex sensitivities , Great buy ,https://www.amazon.com/gp/customer-reviews/R3ADI7EKVMEWWO/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B08Y5ZQS5Y,Amazon Customer
1,Amazon.com,B004TTXA8C,7.67675E+11,1746,LifeStyles Ultra Sensitive Natural Feeling Lubricated Latex Condoms  40 Count,LifeStyles,Sexual Wellness,Condoms,202225,6/25/2022,6/20/2022,R11NAX745XH45L,5,yes,no, Feels good , Can’t send a pic wit me using them lol ,https://www.amazon.com/gp/customer-reviews/R11NAX745XH45L/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B004TTXA8C,Jason Simpson
1,Amazon.com,B004TTXA3W,8.91152E+11,2076453,"SKYN Polyisoprene Large Condoms  Natural, 12 Count",SKYN,Sexual Wellness,Condoms,202225,6/25/2022,6/20/2022,R2O7DYCS5ARZC4,5,yes,no, I recently made a switch because my girlfriend has a latex allergy. These work just as good as Magnums and there is less friction to keep you going like a stallion. Just as good as the competition for those who cannot use a latex variety. , Feels like nothing's there ,https://www.amazon.com/gp/customer-reviews/R2O7DYCS5ARZC4/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B004TTXA3W,Amos Kotz
1,Amazon.com,B004N731ZM,7.96434E+11,7312,SKYN Non-Latex Lubricated Condoms  12 Count,SKYN,Sexual Wellness,Condoms,202225,6/25/2022,6/20/2022,R23HP53G58XIQA,5,yes,no, slip on nice work great feels like your bare , awesome ,https://www.amazon.com/gp/customer-reviews/R23HP53G58XIQA/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B004N731ZM,Todd 
1,Amazon.com,B07N1HWVRQ,,,SKYN All Night Long Premium Silicone-Based Lubricant  2.7 Ounce,SKYN,Sexual Wellness,Sex Lubricants,202225,6/25/2022,6/20/2022,R11TQ394DS0AGI,1,yes,no, Not very smooth. Very sticky. Not easy to rinse off  almost water repellent. , Sticky ,https://www.amazon.com/gp/customer-reviews/R11TQ394DS0AGI/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07N1HWVRQ,Amazon Customer
1,Amazon.com,B0735Q681B,7.54465E+11,70907205419,SKYN Elite – 36 Count – Ultra-Thin  Lubricated Latex-Free Condoms,SKYN,Sexual Wellness,Condoms,202225,6/25/2022,6/19/2022,R2IBX38CUACT6P,5,yes,no, These are the best condoms and for an amazing price for so many I keep buying these over and over and they’re the only ones my boyfriend and I use we love these , BEST CONDOMS ,https://www.amazon.com/gp/customer-reviews/R2IBX38CUACT6P/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0735Q681B,Zimin Zillet
1,Amazon.com,B0735Q681B,7.54465E+11,70907205419,SKYN Elite – 36 Count – Ultra-Thin  Lubricated Latex-Free Condoms,SKYN,Sexual Wellness,Condoms,202225,6/25/2022,6/19/2022,R1T9DO2NSCJLN9,5,no,no, I love these.. doesn't feel like I have on anything , I love these ,https://www.amazon.com/gp/customer-reviews/R1T9DO2NSCJLN9/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0735Q681B,Nichole
1,Amazon.com,B08Y5ZQS5Y,,,SKYN Excitation – 12 Count – Lubricated Latex-Free Condoms – Stimulating Studs with Cooling Effect for Her​,SKYN,Sexual Wellness,Condoms,202225,6/25/2022,6/19/2022,R1VXR5ZB78GIUV,5,yes,no, Me and my partner really liked how they felt and were really durable. , Really fitting ,https://www.amazon.com/gp/customer-reviews/R1VXR5ZB78GIUV/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B08Y5ZQS5Y,autumn chambers
1,Amazon.com,B07N1HX2WV,,,"SKYN Aquafeel Premium WaterBased Lubricant  Red Raspbry, 2.7 Ounce",SKYN,Sexual Wellness,Sex Lubricants,202225,6/25/2022,6/19/2022,R15K7CEMAHMD6P,5,no,no, I love it ..doesn't feel like I have anything on , I like it ,https://www.amazon.com/gp/customer-reviews/R15K7CEMAHMD6P/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07N1HX2WV,Nichole
1,Amazon.com,B004N731ZM,7.96434E+11,7312,SKYN Non-Latex Lubricated Condoms  12 Count,SKYN,Sexual Wellness,Condoms,202225,6/25/2022,6/19/2022,RCEVY5VAABCGA,5,yes,no, These are the best condoms hands down. My boyfriend and I refuse to use any other condoms they’re not thick they’re durable and we trust them and they’re so comfortable and it feels like he’s wearing nothing if you’re not sure what condoms to buy PICK THESE they’re the most durable ones I’ve seen too I mean you could blow it up like a balloon and run a razor over the side of it and I’m pretty sure it would not pop lol!! , The only condoms I use!! ,https://www.amazon.com/gp/customer-reviews/RCEVY5VAABCGA/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B004N731ZM,Zimin Zillet
1,Amazon.com,B0735Q681B,7.54465E+11,70907205419,SKYN Elite – 36 Count – Ultra-Thin  Lubricated Latex-Free Condoms,SKYN,Sexual Wellness,Condoms,202224,6/18/2022,6/18/2022,R1Y0KXYIFOA2KE,5,yes,no, Out of all the condoms I’ve tried these have a more bearable smell.They are thin enough that you can feel pleasure but nothing beats being raw.The only brand I trust! , Comfortable and don’t break ,https://www.amazon.com/gp/customer-reviews/R1Y0KXYIFOA2KE/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0735Q681B,Ben
1,Amazon.com,B004TTXA3W,8.91152E+11,2076453,"SKYN Polyisoprene Large Condoms  Natural, 12 Count",SKYN,Sexual Wellness,Condoms,202224,6/18/2022,6/18/2022,RDDONV47PYGNP,3,yes,no, these are marginally larger than classic trojans. it is a little jarring considering the price and marketing. well lubricated and durable  but a little too small , inadequately sized ,https://www.amazon.com/gp/customer-reviews/RDDONV47PYGNP/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B004TTXA3W,stegosasaurus
1,Amazon.com,B0735Q681B,7.54465E+11,70907205419,SKYN Elite – 36 Count – Ultra-Thin  Lubricated Latex-Free Condoms,SKYN,Sexual Wellness,Condoms,202224,6/18/2022,6/18/2022,RYQSI6HNA66AU,2,yes,no, elite are larger than traditional trojans by 1 square centimeter. the markup is 20% , elite is a stretch ,https://www.amazon.com/gp/customer-reviews/RYQSI6HNA66AU/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0735Q681B,stegosasaurus
1,Amazon.com,B003QL263E,8.85721E+11,2625,LifeStyles Pleasure Collection  30 Count,LifeStyles,Sexual Wellness,Condoms,202224,6/18/2022,6/18/2022,R3UCNL27JPGJ78,1,yes,no, Expiration date too soon  i bought it this month and it expires on October. , Expiration date too soon ,https://www.amazon.com/gp/customer-reviews/R3UCNL27JPGJ78/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B003QL263E,john
1,Amazon.com,B0735Q681B,7.54465E+11,70907205419,SKYN Elite – 36 Count – Ultra-Thin  Lubricated Latex-Free Condoms,SKYN,Sexual Wellness,Condoms,202224,6/18/2022,6/17/2022,R112A1YXARPBZ9,4,yes,no, These condoms are very durable and are able to withstand abusive thrusts. However in my opinion  the wetter the environment is the less I would feel with these condoms , Tanky condoms ,https://www.amazon.com/gp/customer-reviews/R112A1YXARPBZ9/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0735Q681B,Raymond
1,Amazon.com,B08Y5ZQS5Y,,,SKYN Excitation – 12 Count – Lubricated Latex-Free Condoms – Stimulating Studs with Cooling Effect for Her​,SKYN,Sexual Wellness,Condoms,202224,6/18/2022,6/17/2022,R31BEYVZSVAFTZ,3,yes,no," Got the minty ones (excitation) and.... didnt notice any mint (or any sensations from menthol)  just a regular studded condom experience. Kind of a let down, however the studded embellishments where interesting as they were in a patterned wave versus everywhere.Overall: Studded for her pleasure comes in cool wave patterns but the menthol leaves something to be desired ", Regular condoms would have worked just fine ,https://www.amazon.com/gp/customer-reviews/R31BEYVZSVAFTZ/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B08Y5ZQS5Y,Felonyanthrax
1,Amazon.com,B00WX0RJVS,8.85893E+11,2076438,SKYN Elite Condoms  10 Count (Pack of 1),SKYN,Sexual Wellness,Condoms,202224,6/18/2022,6/17/2022,RGU3U7JFNIN81,1,yes,no, Broke right away. , BROKE ,https://www.amazon.com/gp/customer-reviews/RGU3U7JFNIN81/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B00WX0RJVS,Sissy
1,Amazon.com,B0735Q681B,7.54465E+11,70907205419,SKYN Elite – 36 Count – Ultra-Thin  Lubricated Latex-Free Condoms,SKYN,Sexual Wellness,Condoms,202224,6/18/2022,6/16/2022,RY124IHQZRE51,5,yes,no, These are my “go to’s” now , Best yet ,https://www.amazon.com/gp/customer-reviews/RY124IHQZRE51/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0735Q681B,Adney 
1,Amazon.com,B004TTXA7I,70907273241,7324,SKYN Original Condoms  24 Count (Pack of 1),SKYN,Sexual Wellness,Condoms,202224,6/18/2022,6/16/2022,RLWNXIBGN7DDK,5,yes,no, I am allergic to latex and this works really well for my husband and I. Good value for money too. Thanks! , Latex allergies  be gone! ,https://www.amazon.com/gp/customer-reviews/RLWNXIBGN7DDK/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B004TTXA7I,Ani.m
1,Amazon.com,B079JMHGN8,,20939,SKYN Extra Studded Condoms Non-Latex Ultra Thin Natural Feel with SKYNFEEL Technology 22 Count Box,SKYN,Sexual Wellness,Condoms,202224,6/18/2022,6/16/2022,R2RHUXIXG62SDE,5,yes,no, These are great for not only protection but also gives me great pleasure and feels amazing! , Best studded condoms ,https://www.amazon.com/gp/customer-reviews/R2RHUXIXG62SDE/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B079JMHGN8,Gina Vega
1,Amazon.com,B004TTXA7I,70907273241,7324,SKYN Original Condoms  24 Count (Pack of 1),SKYN,Sexual Wellness,Condoms,202224,6/18/2022,6/16/2022,R21IP99MN27NIG,3,yes,no, Usually buy the ribbed. I thought these would feel good but completely different. Almost feel like regular condoms. , Don’t feel good. ,https://www.amazon.com/gp/customer-reviews/R21IP99MN27NIG/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B004TTXA7I,Zak
1,Amazon.com,B0735Q681B,7.54465E+11,70907205419,SKYN Elite – 36 Count – Ultra-Thin  Lubricated Latex-Free Condoms,SKYN,Sexual Wellness,Condoms,202224,6/18/2022,6/16/2022,RICRYNEOCCP47,1,yes,no," I had to go through a pregnancy scare because it broke. If its for normal slow vanilla stuff  then it should be good. Otherwise, “rough” would cause it to brake, or rip. ", It broke… ,https://www.amazon.com/gp/customer-reviews/RICRYNEOCCP47/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0735Q681B,Jahir Montiel
1,Amazon.com,B00WX0RJVS,8.85893E+11,2076438,SKYN Elite Condoms  10 Count (Pack of 1),SKYN,Sexual Wellness,Condoms,202224,6/18/2022,6/16/2022,RFHTFHS1NSK8G,1,yes,no, Allergic to these to what the hell she was misrable for week , Sucks ,https://www.amazon.com/gp/customer-reviews/RFHTFHS1NSK8G/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B00WX0RJVS,Scarlet Overlin
1,Amazon.com,B000VB95VS,70907069035,6903,Lifestyles 6903 Lifestyles Vibrating Ring  3-Count Package,LifeStyles,Sexual Wellness,Sex Toys,202224,6/18/2022,6/15/2022,R1ZX1HP05MKH3S,1,yes,no, Yeah this things are trash ! Batteries didn't last what the box said. 20 minutes maybe for all three combined. If I knew they lasted so short  I would of saved my money for a better one. Absolutely do not recommend. , TRASH!!!!!!!!! Battery last 5 min.. if your lucky. ,https://www.amazon.com/gp/customer-reviews/R1ZX1HP05MKH3S/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B000VB95VS,luis lozano
1,Amazon.com,B07BKJQZD4,,,SKYN Vibes Premium Massager – Rechargeable Vibrating Massager with 20 Speeds for Personalized Experiences​,SKYN,Sexual Wellness,Sex Toys,202224,6/18/2022,6/14/2022,R2R2TOU85T8DKX,4,yes,no, Functional. Could be stronger. But I’m very irritated that I can’t find where to buy a replacement charging cable!!! Please tell me where I can do this , Good BUT ,https://www.amazon.com/gp/customer-reviews/R2R2TOU85T8DKX/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07BKJQZD4,Helene Walker
1,Amazon.com,B0013V866A,70907079010,7901,SKYN EXCITE Female Sexual Stimulating Gel  0.5 Ounce,SKYN,Sexual Wellness,Performance Enhancers & Stimulants,202224,6/18/2022,6/14/2022,R1PFC8COL931AU,2,yes,no," Ladies  don't waste ur money!! I know price is ok, but not if ur going to throw it in the trash! There use to b a product called ""nymph cream"" now it did everything this ""claims"" it does ( but doesn't) trust me ladies! We have to let each other know how these products work because we are obviously buying them for a reason **grin** ", Excite?? Really?? Read on! ,https://www.amazon.com/gp/customer-reviews/R1PFC8COL931AU/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0013V866A,R. Merrill
1,Amazon.com,B0735Q681B,7.54465E+11,70907205419,SKYN Elite – 36 Count – Ultra-Thin  Lubricated Latex-Free Condoms,SKYN,Sexual Wellness,Condoms,202224,6/18/2022,6/14/2022,RI51HMZBKI9LR,5,yes,no, Love ❤️ sexy soft , Good soft sexy ,https://www.amazon.com/gp/customer-reviews/RI51HMZBKI9LR/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0735Q681B,maricela
1,Amazon.com,B004TTXA7I,70907273241,7324,SKYN Original Condoms  24 Count (Pack of 1),SKYN,Sexual Wellness,Condoms,202224,6/18/2022,6/13/2022,R3BEHIMJ9N7FMN,3,yes,no, to short lol , they work ,https://www.amazon.com/gp/customer-reviews/R3BEHIMJ9N7FMN/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B004TTXA7I,Bill McDonald
1,Amazon.com,B079JMHGN8,,20939,SKYN Extra Studded Condoms Non-Latex Ultra Thin Natural Feel with SKYNFEEL Technology 22 Count Box,SKYN,Sexual Wellness,Condoms,202224,6/18/2022,6/13/2022,R12PQFEPUC69T6,1,yes,no, Used em now I got a baby on the way 😐👍 , Don’t use unless you want a kid ,https://www.amazon.com/gp/customer-reviews/R12PQFEPUC69T6/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B079JMHGN8,Diego 
1,Amazon.com,B0013V866A,70907079010,7901,SKYN EXCITE Female Sexual Stimulating Gel  0.5 Ounce,SKYN,Sexual Wellness,Performance Enhancers & Stimulants,202224,6/18/2022,6/12/2022,R1XDHH32B9CD1V,1,no,no, My fiancé and I just used it and it totally killed the mood. Burning for me and he just hated never again will I use!! , It’s horrible ,https://www.amazon.com/gp/customer-reviews/R1XDHH32B9CD1V/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0013V866A,Faith
1,Amazon.com,B004TTM2SG,,Pleasure Collection,"LifeStyles Pleasure Collection 12+1 Condoms  Strawberry, Multi, 13 Count",LifeStyles,Sexual Wellness,Condoms,202223,6/11/2022,6/11/2022,R25TIS3PT7NHTY,5,yes,no, My boyfriend isn’t pregnant yet  so I guess they work fine. , Condom ,https://www.amazon.com/gp/customer-reviews/R25TIS3PT7NHTY/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B004TTM2SG,Justin Mclaughlin
1,Amazon.com,B07N1HWVRQ,,,SKYN All Night Long Premium Silicone-Based Lubricant  2.7 Ounce,SKYN,Sexual Wellness,Sex Lubricants,202223,6/11/2022,6/11/2022,RCORT9FF10I6T,5,yes,no, This item worked really well , Job done ,https://www.amazon.com/gp/customer-reviews/RCORT9FF10I6T/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07N1HWVRQ,Kenneth Clark
1,Amazon.com,B004TTXA8C,7.67675E+11,1746,LifeStyles Ultra Sensitive Natural Feeling Lubricated Latex Condoms  40 Count,LifeStyles,Sexual Wellness,Condoms,202223,6/11/2022,6/11/2022,R3V6XUMLHPEDBX,5,yes,no, Awesome , Awesome ,https://www.amazon.com/gp/customer-reviews/R3V6XUMLHPEDBX/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B004TTXA8C,Damian
1,Amazon.com,B004N731ZM,7.96434E+11,7312,SKYN Non-Latex Lubricated Condoms  12 Count,SKYN,Sexual Wellness,Condoms,202223,6/11/2022,6/11/2022,R2NNX6OFD39R9J,4,yes,no, These condoms are high quality , Good condoms ,https://www.amazon.com/gp/customer-reviews/R2NNX6OFD39R9J/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B004N731ZM,Enrique J. Perez
1,Amazon.com,B00WX0RJVS,8.85893E+11,2076438,SKYN Elite Condoms  10 Count (Pack of 1),SKYN,Sexual Wellness,Condoms,202223,6/11/2022,6/11/2022,R31XAYYKHXPQSG,3,yes,no, These condoms didn’t work for me. They were too small and uncomfortable. , To small for me ,https://www.amazon.com/gp/customer-reviews/R31XAYYKHXPQSG/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B00WX0RJVS,Humberto Fernandez
1,Amazon.com,B0735Q681B,7.54465E+11,70907205419,SKYN Elite – 36 Count – Ultra-Thin  Lubricated Latex-Free Condoms,SKYN,Sexual Wellness,Condoms,202223,6/11/2022,6/11/2022,R34PYC170D1B1J,1,yes,no, i dont like it , under my expect ,https://www.amazon.com/gp/customer-reviews/R34PYC170D1B1J/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0735Q681B,ihsan cayir
1,Amazon.com,B079JMHGN8,,20939,SKYN Extra Studded Condoms Non-Latex Ultra Thin Natural Feel with SKYNFEEL Technology 22 Count Box,SKYN,Sexual Wellness,Condoms,202223,6/11/2022,6/10/2022,R1XVHS2UNN07UZ,5,yes,no," These are fantastic  gets them off, makes them scream ", woman love them ,https://www.amazon.com/gp/customer-reviews/R1XVHS2UNN07UZ/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B079JMHGN8,gary S
1,Amazon.com,B004TTXA3W,8.91152E+11,2076453,"SKYN Polyisoprene Large Condoms  Natural, 12 Count",SKYN,Sexual Wellness,Condoms,202223,6/11/2022,6/8/2022,R29COP7M3B1KT8,5,yes,no, no kids yet works great , no kids yet 👍🏼 ,https://www.amazon.com/gp/customer-reviews/R29COP7M3B1KT8/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B004TTXA3W,Vincent M Sanchez
1,Amazon.com,B0735Q681B,7.54465E+11,70907205419,SKYN Elite – 36 Count – Ultra-Thin  Lubricated Latex-Free Condoms,SKYN,Sexual Wellness,Condoms,202223,6/11/2022,6/7/2022,R3GMU6QU31DN1N,5,yes,no, are safe for people who are irritated by latex , are safe for people who are irritated by latex ,https://www.amazon.com/gp/customer-reviews/R3GMU6QU31DN1N/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0735Q681B,Yuridia Gallardo
1,Amazon.com,B00JKDH7WM,8.84197E+11,7124,"SKYN Selection – 24 Count (10 Original  6 Extra Studded, 8 Extra Lube) – Lubricated Latex-Free Condoms",SKYN,Sexual Wellness,Condoms,202223,6/11/2022,6/7/2022,R2PIBN79WQ34WH,5,yes,no, Stupid sexy Flanders ," ""Feels like I'm wearing nothing at all!"" ",https://www.amazon.com/gp/customer-reviews/R2PIBN79WQ34WH/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B00JKDH7WM,Ner0
1,Amazon.com,B004TTXA7I,70907273241,7324,SKYN Original Condoms  24 Count (Pack of 1),SKYN,Sexual Wellness,Condoms,202223,6/11/2022,6/6/2022,R2RA5GDFM6J27O,5,yes,no, I like these but they are NOT for the large men at all. , Not for Mandingos ,https://www.amazon.com/gp/customer-reviews/R2RA5GDFM6J27O/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B004TTXA7I,Afrieka Askew
1,Amazon.com,B004TTXA3W,8.91152E+11,2076453,"SKYN Polyisoprene Large Condoms  Natural, 12 Count",SKYN,Sexual Wellness,Condoms,202223,6/11/2022,6/6/2022,R2MTM15B357QXZ,5,yes,no," Well  it’s a non-latex condom to start. Feels like there isn’t much there, so you’ll still arrive early, if you know what I mean. Keeps babies from being made and diseases from spreading. Mission accomplished! ", Does what it is suppose to do ,https://www.amazon.com/gp/customer-reviews/R2MTM15B357QXZ/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B004TTXA3W,JT
1,Amazon.com,B0735Q681B,7.54465E+11,70907205419,SKYN Elite – 36 Count – Ultra-Thin  Lubricated Latex-Free Condoms,SKYN,Sexual Wellness,Condoms,202223,6/11/2022,6/6/2022,R2ORJ5Y8G1EO3Z,4,yes,no, Smell bad and too dry , Its ok but smell rubber ,https://www.amazon.com/gp/customer-reviews/R2ORJ5Y8G1EO3Z/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0735Q681B,Rifat amin
1,Amazon.com,B004TTXA7I,70907273241,7324,SKYN Original Condoms  24 Count (Pack of 1),SKYN,Sexual Wellness,Condoms,202223,6/11/2022,6/5/2022,R1ETJDXCMNQYM4,5,yes,no, Great 👍🏽 , Great ,https://www.amazon.com/gp/customer-reviews/R1ETJDXCMNQYM4/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B004TTXA7I,Joe santana
1,Amazon.com,B0013V866A,70907079010,7901,SKYN EXCITE Female Sexual Stimulating Gel  0.5 Ounce,SKYN,Sexual Wellness,Performance Enhancers & Stimulants,202222,6/4/2022,6/4/2022,R2K3DKCN3PIQF1,3,yes,no, Doesn't replace my favorite  but it'll do as a backup. , It's ok ,https://www.amazon.com/gp/customer-reviews/R2K3DKCN3PIQF1/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0013V866A,Carey Henry
1,Amazon.com,B0735Q681B,7.54465E+11,70907205419,SKYN Elite – 36 Count – Ultra-Thin  Lubricated Latex-Free Condoms,SKYN,Sexual Wellness,Condoms,202222,6/4/2022,6/4/2022,R3F1YWIUSJJM4F,5,yes,no, No babies or disease so they’re doing an amazing job. , No babies ,https://www.amazon.com/gp/customer-reviews/R3F1YWIUSJJM4F/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0735Q681B,Nya Deriso
